SiteCode,StartDate,EndDate,Tonnage (Mt),Grade,GradeUnit,CommodityName,ContainedMetal,ContainedMetalUnit,CutOffGrade,TargetCommodityGroup,quantity(tonne),ppm
S0225150,14/04/2011,22/07/2012,99.6,1.06,percent,Alumina,1.05576,million tonnes,,IRON ORE,1055760.0,10600.0
S0225150,14/04/2011,22/07/2012,99.6,0.11,percent,Sulfur,109.56,kilotonne,,IRON ORE,109560.0,1100.0
S0225150,14/04/2011,22/07/2012,99.6,2.01,percent,Loss on ignition,2.00196,million tonnes,,IRON ORE,2001960.0,20100.0
S0225150,14/04/2011,22/07/2012,10.3,28.5,percent,Iron,2.9355,million tonnes,25.0,IRON ORE,2935500.0,285000.0
S0225150,14/04/2011,22/07/2012,10.3,1.01,percent,Alumina,0.10403,million tonnes,,IRON ORE,104030.0,10100.0
S0225150,14/04/2011,22/07/2012,10.3,0.161,percent,Sulfur,16.583,kilotonne,,IRON ORE,16583.0,1610.0
S0225150,14/04/2011,22/07/2012,10.3,1.65,percent,Loss on ignition,0.16995,million tonnes,,IRON ORE,169950.0,16500.0
S0225150,14/04/2011,22/07/2012,10.3,0.062,percent,Phosphorus,6.386,kilotonne,,IRON ORE,6386.0,620.0
S0225150,14/04/2011,22/07/2012,10.3,53.8,percent,Silica,5541.4,kilotonne,,IRON ORE,5541400.0,538000.0
S0225150,14/04/2011,22/07/2012,96.8,30.2,percent,Iron,29.2336,million tonnes,25.0,IRON ORE,29233600.0,302000.0
S0225150,14/04/2011,22/07/2012,96.8,0.83,percent,Alumina,0.80344,million tonnes,,IRON ORE,803440.0,8300.0
S0225150,14/04/2011,22/07/2012,96.8,0.395,percent,Sulfur,382.36,kilotonne,,IRON ORE,382360.0,3950.0
S0225150,14/04/2011,22/07/2012,96.8,0.53,percent,Loss on ignition,0.51304,million tonnes,,IRON ORE,513040.00000000006,5300.000000000001
S0225150,14/04/2011,22/07/2012,96.8,0.073,percent,Phosphorus,70.664,kilotonne,,IRON ORE,70664.0,730.0
S0225150,14/04/2011,22/07/2012,96.8,50.7,percent,Silica,49077.6,kilotonne,,IRON ORE,49077600.0,507000.0
S0225173,30/06/2014,,10.0,56.1,percent,Iron,5.61,million tonnes,50.0,IRON ORE,5610000.0,561000.0
S0225173,30/06/2014,,10.0,5.6,percent,Alumina,0.56,million tonnes,,IRON ORE,560000.0,56000.0
S0225173,30/06/2014,,10.0,0.02,percent,Sulfur,2.0,kilotonne,,IRON ORE,2000.0,200.0
S0225173,30/06/2014,,10.0,6.4,percent,Loss on ignition,0.64,million tonnes,,IRON ORE,640000.0,64000.0
S0225173,30/06/2014,,10.0,7.1,percent,Silica,710.0,kilotonne,,IRON ORE,710000.0,71000.0
S0225173,30/06/2014,,10.0,59.9,percent,Iron - calcined,5.99,million tonnes,,IRON ORE,5990000.0,599000.0
S0225173,30/06/2014,,10.0,0.16,percent,Phosphorus,16.0,kilotonne,,IRON ORE,16000.0,1600.0
S0225174,30/06/2014,,9.0,7.1,percent,Loss on ignition,0.639,million tonnes,,IRON ORE,639000.0,71000.0
S0225174,30/06/2014,,9.0,8.2,percent,Silica,737.9999999999999,kilotonne,,IRON ORE,737999.9999999999,81999.99999999999
S0225174,30/06/2014,,9.0,59.4,percent,Iron - calcined,5.346,million tonnes,,IRON ORE,5346000.0,594000.0
S0225174,30/06/2014,,9.0,0.12,percent,Phosphorus,10.8,kilotonne,,IRON ORE,10800.0,1200.0
S0225174,30/06/2014,,9.0,55.2,percent,Iron,4.968,million tonnes,50.0,IRON ORE,4968000.0,552000.0
S0225174,30/06/2014,,9.0,5.1,percent,Alumina,0.4589999999999999,million tonnes,,IRON ORE,458999.9999999999,50999.999999999985
S0225174,30/06/2014,,9.0,0.03,percent,Sulfur,2.7,kilotonne,,IRON ORE,2700.0,300.0
S0225175,30/06/2014,,11.0,6.4,percent,Loss on ignition,0.7040000000000001,million tonnes,,IRON ORE,704000.0000000001,64000.000000000015
S0225175,30/06/2014,,11.0,8.3,percent,Silica,913.0,kilotonne,,IRON ORE,913000.0,83000.0
S0225175,30/06/2014,,11.0,59.2,percent,Iron - calcined,6.5120000000000005,million tonnes,,IRON ORE,6512000.0,592000.0
S0225175,30/06/2014,,11.0,0.15,percent,Phosphorus,16.499999999999996,kilotonne,,IRON ORE,16499.999999999996,1499.9999999999995
S0225175,30/06/2014,,11.0,55.4,percent,Iron,6.094,million tonnes,50.0,IRON ORE,6094000.0,554000.0
S0225175,30/06/2014,,11.0,5.3,percent,Alumina,0.583,million tonnes,,IRON ORE,583000.0,53000.0
S0225175,30/06/2014,,11.0,0.02,percent,Sulfur,2.2,kilotonne,,IRON ORE,2200.0,200.0
S0225200,30/04/2012,,16.9,57.11,percent,Iron,9.65159,million tonnes,,IRON ORE,9651590.0,571100.0
S0225200,30/04/2012,,16.9,3.55,percent,Alumina,0.59995,million tonnes,,IRON ORE,599950.0,35500.0
S0225200,30/04/2012,,16.9,0.015,percent,Sulfur,2.535,kilotonne,,IRON ORE,2535.0,150.0
S0225200,30/04/2012,,16.9,6.12,percent,Loss on ignition,1.03428,million tonnes,,IRON ORE,1034280.0000000001,61200.00000000001
S0225200,30/04/2012,,16.9,0.14,percent,Titanium dioxide,0.02366,million tonnes,,IRON ORE,23660.0,1400.0
S0225200,30/04/2012,,16.9,0.102,percent,Phosphorus,17.238,kilotonne,,IRON ORE,17238.0,1020.0
S0225200,30/04/2012,,16.9,0.06,percent,Lime,10140.0,tonnes,,IRON ORE,10140.0,600.0
S0225200,30/04/2012,,16.9,0.05,percent,Manganese,8.45,kilotonne,,IRON ORE,8450.0,500.0
S0225200,30/04/2012,,16.9,7.91,percent,Silica,1336.79,kilotonne,,IRON ORE,1336790.0,79100.0
S0225200,30/04/2012,,16.9,0.06,percent,Magnesium oxide,10.14,kilotonne,,IRON ORE,10140.0,600.0
S0225201,30/06/2017,,101.0,60.4,percent,Iron,61.004,million tonnes,50.0,IRON ORE,61004000.0,604000.0
S0225201,30/06/2017,,101.0,5.38,percent,Silica,5433.799999999999,kilotonne,,IRON ORE,5433799.999999999,53799.99999999999
S0225201,30/06/2017,,101.0,0.107,percent,Phosphorus,108.07,kilotonne,,IRON ORE,108070.0,1070.0
S0225201,30/06/2017,,101.0,2.6,percent,Alumina,2.6260000000000003,million tonnes,,IRON ORE,2626000.0000000005,26000.000000000004
S0225201,30/06/2017,,101.0,5.0,percent,Loss on ignition,5.05,million tonnes,,IRON ORE,5050000.0,50000.0
S0225202,30/06/2020,,22.0,59.7,percent,Iron,13.134,million tonnes,52.0,IRON ORE,13134000.0,597000.0
S0225202,30/06/2020,,22.0,0.14,percent,Phosphorus,30.8,kilotonne,,IRON ORE,30800.0,1400.0
S0225202,30/06/2020,,22.0,3.56,percent,Silica,783.2,kilotonne,,IRON ORE,783200.0,35600.0
S0225202,30/06/2020,,22.0,8.1,percent,Loss on ignition,1.782,million tonnes,,IRON ORE,1782000.0,81000.0
S0225202,30/06/2020,,22.0,2.08,percent,Alumina,0.4576,million tonnes,,IRON ORE,457600.0,20800.0
S0225202,30/06/2020,,488.0,8.4,percent,Loss on ignition,40.992,million tonnes,,IRON ORE,40992000.0,84000.0
S0225202,30/06/2020,,488.0,2.81,percent,Alumina,13.7128,million tonnes,,IRON ORE,13712800.0,28100.0
S0225202,30/06/2020,,488.0,58.5,percent,Iron,285.48,million tonnes,52.0,IRON ORE,285480000.0,585000.0
S0225202,30/06/2020,,488.0,4.19,percent,Silica,20447.2,kilotonne,,IRON ORE,20447200.0,41900.0
S0225202,30/06/2020,,488.0,0.157,percent,Phosphorus,766.16,kilotonne,,IRON ORE,766160.0,1570.0
S0225202,30/06/2020,,1284.0,8.3,percent,Loss on ignition,106.572,million tonnes,,IRON ORE,106572000.0,83000.0
S0225202,30/06/2020,,1284.0,3.22,percent,Alumina,41.3448,million tonnes,,IRON ORE,41344800.0,32200.0
S0225202,30/06/2020,,1284.0,58.0,percent,Iron,744.72,million tonnes,52.0,IRON ORE,744720000.0,580000.0
S0225202,30/06/2020,,1284.0,0.169,percent,Phosphorus,2169.96,kilotonne,,IRON ORE,2169960.0,1690.0
S0225202,30/06/2020,,1284.0,4.541,percent,Silica,58306.44,kilotonne,,IRON ORE,58306440.0,45410.0
S0225202,30/06/2020,,80.0,6.73,percent,Silica,5384.0,kilotonne,,IRON ORE,5384000.0,67300.0
S0225202,30/06/2020,,80.0,0.099,percent,Phosphorus,79.2,kilotonne,,IRON ORE,79200.0,990.0
S0225202,30/06/2020,,80.0,9.4,percent,Loss on ignition,7.52,million tonnes,,IRON ORE,7520000.0,94000.0
S0225202,30/06/2020,,80.0,3.73,percent,Alumina,2.984,million tonnes,,IRON ORE,2984000.0,37300.0
S0225202,30/06/2020,,80.0,55.3,percent,Iron,44.24,million tonnes,52.0,IRON ORE,44240000.0,553000.0
S0225202,30/06/2020,,570.0,6.53,percent,Silica,37221.0,kilotonne,,IRON ORE,37221000.0,65300.0
S0225202,30/06/2020,,570.0,9.9,percent,Loss on ignition,56.43,million tonnes,,IRON ORE,56430000.0,99000.0
S0225202,30/06/2020,,570.0,3.81,percent,Alumina,21.717,million tonnes,,IRON ORE,21717000.0,38100.0
S0225202,30/06/2020,,570.0,55.1,percent,Iron,314.07,million tonnes,52.0,IRON ORE,314070000.0,551000.0
S0225202,30/06/2020,,570.0,0.102,percent,Phosphorus,581.4,kilotonne,,IRON ORE,581400.0,1020.0
S0225202,30/06/2020,,7.0,8.62,percent,Silica,603.4,kilotonne,,IRON ORE,603400.0,86200.0
S0225202,30/06/2020,,7.0,5.51,percent,Alumina,0.3857,million tonnes,,IRON ORE,385700.0,55100.0
S0225202,30/06/2020,,7.0,55.2,percent,Iron,3.864,million tonnes,52.0,IRON ORE,3864000.0,552000.0
S0225202,30/06/2020,,7.0,0.09,percent,Phosphorus,6.3,kilotonne,,IRON ORE,6300.0,900.0
S0225202,30/06/2020,,7.0,5.3,percent,Loss on ignition,0.371,million tonnes,,IRON ORE,371000.0,53000.0
S0225202,30/06/2020,,23.0,5.7,percent,Loss on ignition,1.311,million tonnes,,IRON ORE,1311000.0,57000.0
S0225202,30/06/2020,,23.0,4.54,percent,Alumina,1.0442,million tonnes,,IRON ORE,1044200.0,45400.0
S0225202,30/06/2020,,23.0,56.3,percent,Iron,12.949,million tonnes,52.0,IRON ORE,12949000.0,563000.0
S0225202,30/06/2020,,23.0,8.07,percent,Silica,1856.1,kilotonne,,IRON ORE,1856100.0,80700.0
S0225202,30/06/2020,,23.0,0.11,percent,Phosphorus,25.3,kilotonne,,IRON ORE,25300.0,1100.0
S0225219,31/07/2010,01/02/2021,2323.0,6.74,percent,Silica,156570.2,kilotonne,,IRON ORE,156570200.0,67400.0
S0225219,31/07/2010,01/02/2021,2323.0,55.9,percent,Iron,1298.557,million tonnes,50.0,IRON ORE,1298557000.0,559000.0
S0225219,31/07/2010,01/02/2021,2323.0,4.18,percent,Alumina,97.1014,million tonnes,,IRON ORE,97101400.0,41800.0
S0225219,31/07/2010,01/02/2021,2323.0,0.047,percent,Sulfur,1091.81,kilotonne,,IRON ORE,1091810.0,470.0
S0225219,31/07/2010,01/02/2021,2323.0,6.99,percent,Loss on ignition,162.3777,million tonnes,,IRON ORE,162377700.0,69900.0
S0225219,31/07/2010,01/02/2021,1228.0,5.51,percent,Silica,67662.79999999999,kilotonne,,IRON ORE,67662799.99999999,55099.999999999985
S0225219,31/07/2010,01/02/2021,1228.0,0.041,percent,Sulfur,503.48,kilotonne,,IRON ORE,503480.0,410.0
S0225219,31/07/2010,01/02/2021,1228.0,5.41,percent,Loss on ignition,66.43480000000001,million tonnes,,IRON ORE,66434800.00000001,54100.00000000001
S0225219,31/07/2010,01/02/2021,1228.0,0.8,percent,Manganese,9824.0,kilotonne,,IRON ORE,9824000.0,8000.0
S0225219,31/07/2010,01/02/2021,1228.0,0.056,percent,Phosphorus,687.68,kilotonne,,IRON ORE,687680.0,560.0
S0225219,31/07/2010,01/02/2021,1228.0,58.8,percent,Iron,722.064,million tonnes,55.0,IRON ORE,722064000.0,588000.0
S0225219,31/07/2010,01/02/2021,1228.0,2.96,percent,Alumina,36.3488,million tonnes,,IRON ORE,36348800.0,29600.0
S0225219,31/07/2010,01/02/2021,2323.0,0.054,percent,Phosphorus,1254.42,kilotonne,,IRON ORE,1254420.0,540.0
S0225219,31/07/2010,01/02/2021,2323.0,0.85,percent,Manganese,19745.5,kilotonne,,IRON ORE,19745500.0,8500.0
S0225225,30/06/2014,,4.1,2.6,percent,Alumina,0.1066,million tonnes,,IRON ORE,106600.0,26000.000000000004
S0225225,30/06/2014,,4.1,0.02,percent,Sulfur,0.8199999999999998,kilotonne,,IRON ORE,819.9999999999999,200.0
S0225225,30/06/2014,,4.1,10.1,percent,Loss on ignition,0.4140999999999999,million tonnes,,IRON ORE,414099.9999999999,100999.99999999999
S0225225,30/06/2014,,4.1,7.1,percent,Silica,291.1,kilotonne,,IRON ORE,291100.0,71000.00000000001
S0225225,30/06/2014,,4.1,61.6,percent,Iron - calcined,2.5256,million tonnes,,IRON ORE,2525600.0,616000.0000000001
S0225225,30/06/2014,,4.1,0.06,percent,Phosphorus,2.4599999999999995,kilotonne,,IRON ORE,2459.9999999999995,600.0
S0225225,30/06/2014,,4.1,55.4,percent,Iron,2.2714,million tonnes,48.5,IRON ORE,2271400.0,554000.0000000001
S0225229,30/11/2011,,103.6,26.5,percent,Iron,27.454,million tonnes,20.0,IRON ORE,27454000.0,265000.0
S0225253,17/11/2010,16/07/2013,53.7,5.85,percent,Silica,3141.45,kilotonne,,IRON ORE,3141450.0,58500.0
S0225253,17/11/2010,16/07/2013,53.7,2.5,percent,Alumina,1.3425,million tonnes,,IRON ORE,1342500.0,25000.0
S0225253,17/11/2010,16/07/2013,53.7,58.15,percent,Iron,31.22655,million tonnes,50.0,IRON ORE,31226550.0,581500.0
S0225253,17/11/2010,16/07/2013,53.7,7.73,percent,Loss on ignition,4.15101,million tonnes,,IRON ORE,4151010.0000000005,77300.00000000001
S0225253,17/11/2010,16/07/2013,53.7,0.14,percent,Phosphorus,75.18,kilotonne,,IRON ORE,75180.0,1400.0
S0225254,30/04/2010,,11.24,100.0,percent,Coal - undifferentiated,11240.0,kilotonne,,COAL,11240000.0,1000000.0
S0225254,30/04/2010,,5.16,100.0,percent,Coal - undifferentiated,5160.0,kilotonne,,COAL,5160000.0,1000000.0
S0225254,30/04/2010,,0.14,100.0,percent,Coal - undifferentiated,140.0,kilotonne,,COAL,140000.0,1000000.0
S0225254,30/04/2010,,3.33,100.0,percent,Coal - undifferentiated,3330.0,kilotonne,,COAL,3330000.0,1000000.0
S0225254,30/04/2010,,3.41,100.0,percent,Coal - undifferentiated,3410.0,kilotonne,,COAL,3410000.0,1000000.0
S0225254,30/04/2010,,0.91,100.0,percent,Coal - undifferentiated,910.0,kilotonne,,COAL,910000.0,1000000.0
S0225254,30/04/2010,,0.3524,100.0,percent,Coal - undifferentiated,352.4,kilotonne,,COAL,352400.0,1000000.0
S0225254,30/04/2010,,1.3799,100.0,percent,Coal - undifferentiated,1379.9,kilotonne,,COAL,1379900.0,1000000.0
S0225254,30/04/2010,,5.58,100.0,percent,Coal - undifferentiated,5580.0,kilotonne,,COAL,5580000.0,1000000.0
S0225254,30/04/2010,,2.33,100.0,percent,Coal - undifferentiated,2330.0,kilotonne,,COAL,2330000.0,1000000.0
S0225254,30/04/2010,,0.74,100.0,percent,Coal - undifferentiated,740.0,kilotonne,,COAL,740000.0,1000000.0
S0225256,16/11/2010,,13.1,4.15,percent,Silica (reactive),0.54365,million tonnes,,BAUXITE - ALUMINA,543650.0,41500.0
S0225256,16/11/2010,,13.1,43.6,percent,Alumina,5.7116,million tonnes,,BAUXITE - ALUMINA,5711600.0,436000.0
S0225256,16/11/2010,,13.1,31.17,percent,Alumina extractable by Bayer process,4.08327,million tonnes,26.0,BAUXITE - ALUMINA,4083269.9999999995,311699.99999999994
S0225256,16/11/2010,,13.1,20.63,percent,Loss on ignition,2.70253,million tonnes,,BAUXITE - ALUMINA,2702530.0,206300.0
S0225256,16/11/2010,16/11/2010,5.5,2.47,percent,Silica (reactive),0.13585,million tonnes,,BAUXITE - ALUMINA,135850.0,24700.0
S0225256,16/11/2010,16/11/2010,5.5,28.73,percent,Alumina extractable by Bayer process,1.58015,million tonnes,26.0,BAUXITE - ALUMINA,1580150.0,287300.0
S0225256,16/11/2010,16/11/2010,5.5,19.11,percent,Loss on ignition,1.05105,million tonnes,,BAUXITE - ALUMINA,1051050.0,191100.0
S0225257,16/11/2010,,5.5,2.47,percent,Silica (reactive),0.13585,million tonnes,,BAUXITE - ALUMINA,135850.0,24700.0
S0225257,16/11/2010,,5.5,28.73,percent,Alumina extractable by Bayer process,1.58015,million tonnes,26.0,BAUXITE - ALUMINA,1580150.0,287300.0
S0225257,16/11/2010,,5.5,19.11,percent,Loss on ignition,1.05105,million tonnes,,BAUXITE - ALUMINA,1051050.0,191100.0
S0225257,16/11/2010,,5.5,41.12,percent,Alumina,2.2616,million tonnes,,BAUXITE - ALUMINA,2261600.0,411200.0
S0225266,02/06/2012,29/06/2018,811.0,31.2,percent,Iron - calcined,253.032,million tonnes,,IRON ORE,253032000.0,312000.0
S0225266,02/06/2012,29/06/2018,811.0,0.06,percent,Phosphorus,486.6,kilotonne,,IRON ORE,486600.0,600.0
S0225266,02/06/2012,29/06/2018,811.0,43.8,percent,Silica,355218.0,kilotonne,,IRON ORE,355218000.0,438000.0
S0225266,02/06/2012,29/06/2018,811.0,31.0,percent,Iron,251.41,million tonnes,26.0,IRON ORE,251410000.0,310000.0
S0225266,02/06/2012,29/06/2018,811.0,2.2,percent,Alumina,17.842,million tonnes,,IRON ORE,17842000.0,22000.0
S0225266,02/06/2012,29/06/2018,811.0,0.9,percent,Loss on ignition,7.299,million tonnes,,IRON ORE,7299000.0,9000.0
S0225295,14/03/2012,,2.8,0.054,percent,Phosphorus,1.512,kilotonne,,MANGANESE ORE,1512.0,540.0
S0225295,14/03/2012,,2.8,5.1,percent,Alumina,0.1428,million tonnes,,MANGANESE ORE,142800.0,51000.0
S0225295,14/03/2012,,2.8,15.7,percent,Iron,0.4396,million tonnes,,MANGANESE ORE,439600.0,157000.0
S0225295,14/03/2012,,2.8,8.4,percent,Loss on ignition,0.2352,million tonnes,,MANGANESE ORE,235200.0,84000.0
S0225295,14/03/2012,,2.8,13.6,percent,Manganese,380.8,kilotonne,10.1,MANGANESE ORE,380800.0,136000.0
S0225295,14/03/2012,,2.8,42.9,percent,Silica,1201.2,kilotonne,,MANGANESE ORE,1201200.0,429000.0
S0225336,26/11/2010,31/12/2010,1380.0,56.8,percent,Iron,783.84,million tonnes,55.0,IRON ORE,783840000.0,568000.0
S0225338,26/11/2010,31/12/2010,160.0,61.1,percent,Iron,97.76,million tonnes,60.0,IRON ORE,97760000.0,611000.0
S0225346,26/11/2010,30/11/2011,45.0,63.4,percent,Iron,28.53,million tonnes,60.0,IRON ORE,28530000.0,634000.0
S0225348,26/11/2010,30/12/2010,20.0,58.9,percent,Iron,11.78,million tonnes,50.0,IRON ORE,11780000.0,589000.0
S0225348,26/11/2010,30/12/2010,20.0,59.0,percent,Iron,11.8,million tonnes,50.0,IRON ORE,11800000.0,590000.0
S0225349,26/11/2010,30/12/2010,25.0,60.9,percent,Iron,15.225,million tonnes,58.0,IRON ORE,15225000.0,609000.0
S0225350,26/11/2010,30/12/2010,190.0,61.5,percent,Iron,116.85,million tonnes,58.0,IRON ORE,116850000.0,615000.0
S0225401,30/07/2010,31/10/2017,0.0846,1.77,percent,Alumina,0.001497,million tonnes,,MANGANESE ORE,1497.0,17695.03546099291
S0225401,30/07/2010,31/10/2017,0.0846,3.6,percent,Iron,0.003046,million tonnes,,MANGANESE ORE,3046.0,36004.7281323877
S0225401,30/07/2010,31/10/2017,0.0846,0.03,percent,Phosphorus,0.02538,kilotonne,,MANGANESE ORE,25.38,300.0
S0225401,30/07/2010,31/10/2017,0.0846,41.92,percent,Manganese,35.46432,kilotonne,25.0,MANGANESE ORE,35464.32,419200.0
S0225401,30/07/2010,31/10/2017,0.0846,16.62,percent,Silica,14.06052,kilotonne,,MANGANESE ORE,14060.52,166200.0
S0225401,30/07/2010,31/10/2017,0.0846,0.71,percent,Lead,0.60066,kilotonne,,MANGANESE ORE,600.66,7100.0
S0225403,12/10/2017,,35.6,9.94,percent,Manganese,3538.64,kilotonne,8.0,MANGANESE ORE,3538640.0,99400.0
S0225403,12/10/2017,,35.6,46.0,percent,Silica,16376.0,kilotonne,,MANGANESE ORE,16376000.0,460000.0
S0225403,12/10/2017,,35.6,12.5,percent,Iron,4.45,million tonnes,,MANGANESE ORE,4450000.0,125000.0
S0225403,12/10/2017,,35.6,11.1,percent,Alumina,3.9516,million tonnes,,MANGANESE ORE,3951600.0,111000.0
S0225403,12/10/2017,,35.6,0.31,percent,Phosphorus pentoxide,110.36,kilotonne,,MANGANESE ORE,110360.0,3100.0
S0225406,12/10/2017,,14.4,10.4,percent,Manganese,1497.6,kilotonne,8.0,MANGANESE ORE,1497600.0,104000.0
S0225406,12/10/2017,,14.4,45.5,percent,Silica,6552.0,kilotonne,,MANGANESE ORE,6552000.0,455000.0
S0225406,12/10/2017,,14.4,10.1,percent,Iron,1.4544,million tonnes,,MANGANESE ORE,1454400.0,101000.0
S0225406,12/10/2017,,14.4,11.9,percent,Alumina,1.7136,million tonnes,,MANGANESE ORE,1713600.0,119000.0
S0225406,12/10/2017,,14.4,0.22,percent,Phosphorus pentoxide,31.68,kilotonne,,MANGANESE ORE,31680.0,2200.0
S0225418,12/10/2017,,0.291,11.1,percent,Iron,0.032301,million tonnes,,MANGANESE ORE,32301.000000000004,111000.00000000001
S0225418,12/10/2017,,0.291,12.3,percent,Alumina,0.035793,million tonnes,,MANGANESE ORE,35793.0,123000.0
S0225418,12/10/2017,,0.291,10.0,percent,Manganese,29.1,kilotonne,8.0,MANGANESE ORE,29100.0,100000.0
S0225418,12/10/2017,,0.291,46.2,percent,Silica,134.442,kilotonne,,MANGANESE ORE,134442.0,462000.0
S0225418,12/10/2017,,0.291,0.29,percent,Phosphorus pentoxide,0.8439,kilotonne,,MANGANESE ORE,843.9,2900.0
S0225422,03/12/2010,20/08/2015,145.2,4.87,percent,Silica,7071.24,kilotonne,,IRON ORE,7071240.0,48700.0
S0225422,03/12/2010,20/08/2015,145.2,0.08,percent,Phosphorus,116.16,kilotonne,,IRON ORE,116160.0,800.0
S0225422,03/12/2010,20/08/2015,145.2,58.4,percent,Iron,84.7968,million tonnes,,IRON ORE,84796800.0,584000.0
S0225422,03/12/2010,20/08/2015,145.2,3.29,percent,Alumina,4.77708,million tonnes,,IRON ORE,4777080.0,32900.0
S0225422,03/12/2010,20/08/2015,145.2,7.77,percent,Loss on ignition,11.28204,million tonnes,,IRON ORE,11282040.0,77700.0
S0225422,03/12/2010,20/08/2015,244.1,8.86,percent,Loss on ignition,21.62726,million tonnes,,IRON ORE,21627260.0,88600.0
S0225422,03/12/2010,20/08/2015,244.1,0.06,percent,Phosphorus,146.46,kilotonne,,IRON ORE,146460.0,600.0
S0225422,03/12/2010,20/08/2015,244.1,56.71,percent,Iron,138.42911,million tonnes,,IRON ORE,138429110.0,567100.0
S0225422,03/12/2010,20/08/2015,244.1,5.96,percent,Silica,14548.36,kilotonne,,IRON ORE,14548360.0,59600.0
S0225422,03/12/2010,20/08/2015,244.1,3.41,percent,Alumina,8.32381,million tonnes,,IRON ORE,8323810.0,34100.0
S0225422,03/12/2010,20/08/2015,20.5,6.81,percent,Silica,1396.05,kilotonne,,IRON ORE,1396050.0,68100.0
S0225422,03/12/2010,20/08/2015,20.5,55.09,percent,Iron,11.29345,million tonnes,,IRON ORE,11293450.0,550900.0
S0225422,03/12/2010,20/08/2015,20.5,3.96,percent,Alumina,0.8118,million tonnes,,IRON ORE,811800.0,39600.0
S0225422,03/12/2010,20/08/2015,20.5,9.58,percent,Loss on ignition,1.9639,million tonnes,,IRON ORE,1963900.0,95800.0
S0225422,03/12/2010,20/08/2015,20.5,0.09,percent,Phosphorus,18.45,kilotonne,,IRON ORE,18450.0,900.0
S0225422,03/12/2010,20/08/2015,35.3,0.09,percent,Phosphorus,31.77,kilotonne,,IRON ORE,31770.0,900.0
S0225422,03/12/2010,20/08/2015,35.3,55.05,percent,Iron,19.43265,million tonnes,,IRON ORE,19432650.0,550500.0
S0225422,03/12/2010,20/08/2015,35.3,3.95,percent,Alumina,1.39435,million tonnes,,IRON ORE,1394350.0,39500.0
S0225422,03/12/2010,20/08/2015,35.3,9.16,percent,Loss on ignition,3.23348,million tonnes,,IRON ORE,3233480.0,91600.0
S0225422,03/12/2010,20/08/2015,35.3,7.35,percent,Silica,2594.55,kilotonne,,IRON ORE,2594550.0,73500.0
S0225423,12/10/2017,,4.5,45.4,percent,Silica,2043.0,kilotonne,,MANGANESE ORE,2043000.0,454000.0
S0225423,12/10/2017,,4.5,13.2,percent,Iron,0.594,million tonnes,,MANGANESE ORE,594000.0,132000.0
S0225423,12/10/2017,,4.5,11.2,percent,Alumina,0.504,million tonnes,,MANGANESE ORE,504000.0,112000.0
S0225423,12/10/2017,,4.5,9.34,percent,Manganese,420.3,kilotonne,8.0,MANGANESE ORE,420300.0,93400.0
S0225423,12/10/2017,,4.5,0.35,percent,Phosphorus pentoxide,15.75,kilotonne,,MANGANESE ORE,15750.0,3500.0
S0225425,14/04/2011,,0.418081,22.11,percent,Manganese,92.437709,kilotonne,10.0,MANGANESE ORE,92437.709,221099.9997608119
S0225425,14/04/2011,,0.418081,7.08,percent,Silica,29.600135,kilotonne,,MANGANESE ORE,29600.135000000002,70800.00047837621
S0225425,14/04/2011,,0.418081,0.05,percent,Phosphorus,0.209041,kilotonne,,MANGANESE ORE,209.041,500.00119594049954
S0225425,14/04/2011,,0.418081,7.7,percent,Alumina,0.032192,million tonnes,,MANGANESE ORE,32192.0,76999.4331242032
S0225425,14/04/2011,,0.418081,27.13,percent,Iron,0.113425,million tonnes,,MANGANESE ORE,113425.0,271299.102327061
S0225425,14/04/2011,,2.019,46.4,percent,Iron,0.936816,million tonnes,40.0,MANGANESE ORE,936816.0,463999.99999999994
S0225432,14/04/2011,,0.436945,20.69,percent,Iron,0.090404,million tonnes,,MANGANESE ORE,90404.0,206900.18194509606
S0225432,14/04/2011,,0.436945,19.6,percent,Manganese,85.64122,kilotonne,10.0,MANGANESE ORE,85641.22,196000.0
